TITLE;PNA_120920_ThermCool
DATA TYPE;
ORIGIN;JASCO
OWNER;
DATE;12/09/21
TIME;00:06:03
SPECTROMETER/DATA SYSTEM;
LOCALE;1036
XUNITS;Temperature[C]
YUNITS;CD [mdeg]
Y2UNITS;HT [V]
Y3UNITS;ABSORBANCE
FIRSTX;   95,0100
LASTX;   34,9000
NPOINTS;     121
XYDATA
95,0100;0,222255;257,866;0,750527
94,4100;0,206728;257,991;0,752141
93,9100;0,295912;257,855;0,75038
93,4100;0,195776;257,746;0,74897
92,9100;0,28259;257,704;0,748422
92,4000;0,241479;257,715;0,748565
91,9000;0,184305;257,573;0,746721
91,4000;0,144661;257,425;0,744803
90,9000;0,155536;257,49;0,745648
90,4000;0,229365;257,435;0,744931
89,9100;0,11153;257,408;0,744577
89,4100;0,320437;257,328;0,743544
88,9000;0,212039;257,315;0,743373
88,4100;0,286708;257,253;0,742567
87,9000;0,192047;257,335;0,743636
87,4000;0,217323;257,331;0,74358
86,9100;0,274551;257,216;0,742085
86,4100;0,245883;257,141;0,741121
85,9000;0,208608;257,162;0,741394
85,4000;0,15731;257,135;0,74104
84,9100;0,218719;257,162;0,741387
84,4000;0,256853;257,15;0,74123
83,9100;0,269823;257,161;0,741376
83,4000;0,225317;257,25;0,742528
82,9000;0,282885;257,197;0,741841
82,4000;0,101185;257,132;0,741008
81,9100;0,259115;257,053;0,739975
81,4000;0,272372;256,943;0,738553
80,9000;0,256302;256,854;0,737402
80,4100;0,206743;256,742;0,735944
79,9100;0,239483;256,655;0,734815
79,4400;0,270539;256,541;0,733333
78,9300;0,135098;256,475;0,732483
78,4300;0,182376;256,41;0,731643
77,9400;0,294797;256,316;0,730422
77,4400;0,209541;256,217;0,729139
76,9300;0,251389;256,101;0,727624
76,4400;0,218476;255,969;0,725918
75,9400;0,213917;255,855;0,724436
75,4300;0,246768;255,713;0,722603
74,9300;0,346745;255,617;0,721347
74,4400;0,30607;255,54;0,720359
73,9400;0,234035;255,469;0,719436
73,4400;0,258783;255,323;0,717544
72,9300;0,31225;255,291;0,717119
72,4300;0,244143;255,135;0,715108
71,9300;0,282005;254,994;0,713269
71,4400;0,31985;254,883;0,711831
70,9400;0,279987;254,801;0,710765
70,4300;0,214819;254,834;0,711202
69,9400;0,202812;254,664;0,708994
69,4300;0,250655;254,656;0,708894
68,9300;0,24651;254,514;0,707052
68,4300;0,209863;254,48;0,706604
67,9300;0,189397;254,403;0,705607
67,4300;0,205772;254,361;0,705058
66,9300;0,159148;254,309;0,704388
66,4300;0,266423;254,277;0,703976
65,9200;0,293762;254,24;0,70349
65,4300;0,157223;254,19;0,702848
64,9300;0,166672;254,185;0,702777
64,4300;0,278409;254,147;0,702289
63,9200;0,267262;254,141;0,702214
63,4200;0,178281;254,151;0,70234
62,9300;0,293031;254,159;0,70244
62,4200;0,276006;254,176;0,702657
61,9200;0,18255;254,185;0,702778
61,4200;0,168813;254,217;0,703199
60,9200;0,285728;254,24;0,703499
60,4200;0,172866;254,245;0,703564
59,9200;0,218689;254,271;0,7039
59,4300;0,0619377;254,289;0,704132
58,9100;0,204389;254,319;0,704511
58,4200;0,120323;254,335;0,704719
57,9200;0,379404;254,367;0,705137
57,4200;0,215356;254,383;0,705342
56,9100;0,223415;254,407;0,705661
56,4200;0,238204;254,405;0,705634
55,9100;0,222366;254,406;0,705645
55,4200;0,294704;253,522;0,694182
54,9200;0,188004;253,53;0,69428
54,4100;0,169762;253,6;0,695188
53,9100;0,162002;253,681;0,696239
53,4100;0,334469;253,721;0,696764
52,9100;0,22864;253,782;0,697554
52,4100;0,217305;253,842;0,698333
51,9100;0,136781;253,215;0,690205
51,4100;0,138669;253,02;0,687669
50,9100;0,112757;252,808;0,684924
50,4100;0,276491;252,642;0,682771
49,9100;0,168528;252,479;0,680648
49,4100;0,237935;252,356;0,679053
48,9100;0,0992027;252,239;0,677541
48,4100;0,12021;252,137;0,67622
47,9100;0,186643;252,007;0,674525
47,4000;0,207417;251,888;0,672988
46,9100;0,28612;251,777;0,671554
46,4100;0,161593;251,672;0,670191
45,9100;0,276178;251,582;0,669013
45,4100;0,179499;251,52;0,668219
44,9000;0,211712;251,433;0,667091
44,4100;0,248871;251,374;0,666325
43,9100;0,224126;251,269;0,664963
43,4100;0,161668;251,217;0,66428
42,9000;0,183181;251,193;0,663978
42,4100;0,205454;251,146;0,663357
41,9000;0,232774;251,11;0,662899
41,4100;0,169894;251,091;0,662651
40,9100;0,25073;251,052;0,662149
40,4100;0,160423;250,997;0,661432
39,9100;0,16699;250,953;0,660866
39,4100;0,285113;250,913;0,660336
38,9100;0,242791;250,881;0,659921
38,4100;0,176132;250,875;0,659849
37,9000;0,215631;250,842;0,659415
37,4000;0,164124;250,814;0,659063
36,9100;0,265855;250,799;0,658865
36,4100;0,19338;250,78;0,658619
35,9100;0,236839;250,752;0,658257
35,4000;0,17215;250,75;0,658232
34,9000;0,168369;250,706;0,657658

##### Extended Information
[Comments]
Sample name;PNA_120920_ThermCool
Comment;C1: buffer; C2: D2-T; C3: T; C4: D1; C5: D2; C6: tern
User
Division
Company;IREBS

[Detailed Information]
Creation date;21/09/2012 00:06

Data array type;Non-linear data array * 3
Horizontal axis;Temperature [C]
Vertical axis(1);CD [mdeg]
Vertical axis(2);HT [V]
Vertical axis(3);Abs
Start;95,01 C
End;34,9 C
Data points;121     

[Measurement Information]
Instrument Name;CD
Model Name;J-815
Serial No.;B039561168

Accessory;MPTC-490S/15
Accessory S/N;B002661326
  Cell;1
  Control Sonsor;Holder
  Monitor Sensor;Holder
  Start Mode;Keep target temperature +/-0.10 deg C while 5 seconds
  Cell Length;10 mm

Photometric Mode;CD, HT, Abs
Sensitivity;Standard
D.I.T.;4 sec
Bandwidth;2.00 nm
Monitor Wavelength;207 nm
Baseline Correction;None
Shutter Control;Auto
PMT Voltage;Auto
Solvent;P20/0/6.8
Concentration;2e-005 mol/L

